raw,processed
"Aplikasi ovo sya rasa, aplikasi yg sangat membantu sekali utk memudahkan kita semua bertransaksi dimana saja dan kapan saja, sangat memudahkan, dan simpel digunakan, aplikasi yg luarbiasa, thanks very much ovo 🙂😃🙏, Alhamdullilah, sya ngk ada kendala memakai aplikasi in, saat bertransaksi, aplikasinya bagus sekali, cepat melakukan pembayarannya, sangat luarbiasa sekali",rasa membantu untuk memudahkan bertransaksi dimana memudahkan simpel digunakan luarbiasa terima kasih very much alhamdullilah kendala memakai bertransaksi aplikasinya bagus cepat melakukan pembayarannya luarbiasa
Mohon maaf atas ketidaknyaman.? Kata-kata tidak berguna. Disuruh mengubungi pusat bantuan? Pusat bantuan di suruh tunggu sampai kiamat? Disuruh email pun balasannya nda ada solusi. Telepon call center ? Jangan harap diangkat!!,maaf atas ketidaknyaman kata kata berguna disuruh mengubungi pusat bantuan pusat bantuan suruh tunggu kiamat disuruh email balasannya solusi telepon call center harap diangkat
"Knp setiap weekend selalu eror transaksi, pembayaran atau pembelian apapun terutama. Ini transfer smpai chat custmr srvce OVO nya bilang berhasil. Tp penerima blm terima laporan dan masuk trnsfran, padahal yg saya TT serumah dg saya, apa sistem OVO jd ASN setiap sabtu & minggu off. Sebelum kalian nyesal pkai OVO, mending pikir"" deh.. Maaf saya buat ulasan jujur dan real sy alami. Kox dsuruh call, custmr servce dong yg hub kita, sdh kecewa full keluar pulsa lagi. Enak bnr, Qt tuker possi gmna",weekend eror transaksi pembayaran pembelian apapun terutama transfer chat custmr srvce bilang berhasil penerima terima laporan masuk trnsfran tt serumah sistem jadi asn sabtu minggu off nyesal pakai lebih baik pikir deh maaf ulasan jujur real alami dsuruh call custmr servce hubungi kecewa full keluar pulsa enak benar tuker po gimana
"Kecewa banget, masa udah premier ditarik kebank bca / kesesama OVO ""TIDAK BISA "" padahal sudah telp ke ovo CS 1500696. Dinyatakan tidak terdapat perihal pemblokiran ataupun yang lainnya. Kalau sudab bisa transfer saya ganti bintangnya",kecewa banget masa premier ditarik kebank baca kesesama telepon cs dinyatakan terdapat perihal pemblokiran transfer ganti bintangnya
"Koq sekarang gk bisa isi pulsa telkomsel 5000, 10000, kalau sama dg mobile banking, enak langsung aja pake mobile banking, pake ovo ni karena mobile banking gk bisa isi pulsa yg kecil2, klau sama dg mobile banking langsung aja pake mobile banking, saat kita beralih ke apl lain klau makin lama makin jelek layananny",gak isi pulsa telkomsel mobile banking enak langsung pakai mobile banking pakai mobile banking gak isi pulsa mobile banking langsung pakai mobile banking beralih apl jelek layananny
"Sementara saya kasih bintang 1 dulu maaf saya sedikit kecewa karena tidak dapat tansfer ke bank dari ovo,, transaksi gagal terus sudah saya lakukan sesuai arahan dari ovo ,, tapi tidak ada perbaikan dan malah terulang lagi terhadap saya. Demi kemajuan bersama saya saran kan perbaiki system nya jangan sampai customer lari ke aplikator lain,, terima kasih tetap semangat",bintang maaf kecewa tansfer bank transaksi gagal terus lakukan sesuai arahan perbaikan terulang kemajuan saran perbaiki system customer lari aplikator terima tetap semangat
"Transfer ke bank bca laporan udah berhasil, tpi di cek belum ada dana masuk, gimana ini pelayanan nya.. kemana uang tersebut .. tolong dijelasin",transfer bank baca laporan berhasil cek masuk pelayanan kemana uang dijelasin
Kan dulu aku pernah pake terus tak hapus baru sekarang mau tak pake lagi tapi pas mau masuk katanya disuruh update Google Play service terus kan ada dua pilihan bantuan ama update tak pencet update tapi aplikasi yg di tuju itu gk ada updatenya tolong dong di perbaiki ngentodddddd,pakai terus hapus pakai pas masuk katanya disuruh update google play service terus dua pilihan bantuan update pencet update tuju gak updatenya perbaiki ngentod
Ini gimana yah Ovo saya udh bayar di QR tapi dari si toko nya belum masuk masuk yah pelayanan Ovo kurang bagus skrg,ya udah bayar qr toko masuk masuk ya pelayanan kurang bagus
"Mau ganti no di aplikasi ovo aja tidak bisa dan kode OTP pun tidak terkirim, sudah coba di pindahkan kartu yg baru ke handphone yg lain sama saja OTP pun tidak kunjung datang👎, tidak jlas di email juga tidak ada respon",ganti no kode otp terkirim coba pindahkan kartu handphone otp kunjung datang jlas email respon
Maaf min.. Kenapa ovo saya pas mau log in susah.. Suruh update Google play services.. Tapi Google play services gak ada update an... Saya kasih bintang 1 dulu.. Sayang sama saldonya.,maaf min pas log susah suruh update google play services google play services update an bintang sayang saldonya
"Mau bayar transaksi beli paket internet lewat aplikasi MyTelkomsel aja gagal mulu, katanya harus update aplikasi versi terbaru, GUE UDAH UPDATE tapi masih gak bisa. MENGECEWAKAN, mending pindah ke kompetitor sebelah aja",bayar transaksi beli paket internet lewat mytelkomsel gagal terus katanya update versi terbaru update mengecewakan lebih baik pindah kompetitor sebelah
Ko prefikasi Duk Capil lama ya OVo pada bisa kerja ngga si .pasti gw dijawab jawaban yg sama silahkan hubungi cs . dia fikir masyarakatnya bodoh ya 1000 -2000 ga nuntut kepengadilan Kali ribuan orang bahkan jutaan orang jadi banyak asal tutup indung yah. Audit yah nanti biar kalian kapok.,prefikasi duk capil kerja dijawab jawaban silakan hubungi cs fikir masyarakatnya bodoh menuntut kepengadilan kali ribuan orang jutaan orang jadi asal tutup indung ya audit ya kapok
Terimakasih atas ketidak profesional layanan OVO untuk masalah UPGRADE.!!! MUNGKIN INI SAYA TERAKHIR PAKAI OVO CAPEK SAYA ATAS PELAYANAN YANG DI BERIKAN OVO YANG SANGAT TIDAK PROFESIONAL.!!!!,terimakasih atas ketidak profesional layanan untuk masalah upgrade terakhir pakai cape atas pelayanan berikan profesional
"Tidak dibantu memberi nama akun nomer penipu, padahal sudah ada bukti. Susahnya berharap pada lembaga yang menjunjung perlindungan konsumen.",dibantu memberi nama akun nomer penipu bukti susahnya berharap lembaga menjunjung perlindungan konsumen
"Selama ini baik Tapiiiiiii................. Baru saja tadi malam,masa Sy melakukan transaksi transfer saldo juga berkurang sesuai yg Sy ketik, tetapi setelah dicek penerima belum ada dana yg masuk. Ok, langsung Sy cek lagi di histori ovo ANEH BIN AJAIB TIDAK ADA SAMA SEKALI HISTORI TRANSAKSI TRANSFER yg baru saja Sy lakukan. PADAHAL yg awalnya setelah transaksi jelas"" ada keterangan nya bukti transfer BERHASIL. KOK setelah dicek ulang di histori hilang gak berbekas DAN UANG SY TIDAK KEMBALI",baik malam masa melakukan transaksi transfer saldo berkurang sesuai ketik dicek penerima masuk ok langsung cek histori aneh bin ajaib histori transaksi transfer lakukan awalnya transaksi jelas keterangan bukti transfer berhasil dicek ulang histori hilang berbekas uang kembali
"Selama pake ovo dari 2019 sampe sekrang alhamdulilah tidak ada kendala,beli pulsa,byar token,tf ke bank,belanja di tokped,pencairan prakerja,aman aja Apa dari awal ovo saya premiere dan ga ganti2 nomer,meskipun ganti hp sudah 2x alhamdulilah aman. Kasian banget dulu ovo bnyak di pake karena bnyak promo istilah bakar duit,sekarang setelah jarang promo di tinggalin,semoga selalu memberikan pelayanan terbaik.",pakai alhamdulilah kendala beli pulsa bayar token tf bank belanja tokped pencairan prakerja aman awal premiere ganti nomer ganti handphone alhamdulilah aman kasihan banget pakai promo istilah bakar duit jarang promo tinggalkan semoga memberikan pelayanan terbaik
"Parah dari kemarin gak bisa transfer ke bank lain,padahal lagi butuh banget uangnya,udah nunggu sampe pagi tetep aja,udah hapus cache, uninstall terus install lagi tetep.hubungin lewat email suruh nunggu sedangkan uangnya mau di pake, hubungi lewat Ig gak di bales,hubungin lewat customer servis malah putus sambungan,dah ini mhngkin yg terakhir mau pindah ke aplikasi sebelah aja.Sekian dan terimakasih",parah kemarin transfer bank butuh banget uangnya menunggu pagi tetap hapus cache uninstall terus install tetap hubungin lewat email suruh menunggu uangnya pakai hubungi lewat ig balas hubungin lewat customer servis putus sambungan mhngkin terakhir pindah sebelah sekian terimakasih
Ovo gmn si ini dri smlm beli token listrik smpe skrng msh di proses ja. Ke pusat bantuan gk bisa. Di kirim laporan via email gk di bls. Hrs nya ada kompirmasi ke pengguna. Jangn diem ja dong.,gimana smlm beli token listrik proses pusat bantuan gak kirim laporan via email gak balas kompirmasi pengguna jangn diam
Nyesel kali gw sama aplikasi ini..masak uprage ke premium selalu di tolak.padahal.sudah melalukan semua persyaratan termasuk Selfi menggunakan ktp,menyesal kali masak uprage premium tolak melalukan persyaratan termasuk selfi menggunakan ktp
"Tolong di tanggapi dengan cepat klw tdak sy akan laporkan aplikasih ini ke pihak berwajib. Saya dr jam 3 subuh sampai pagi d telpon terus dengan alasan mw bantu cairkan THR dr ovo, yg jdi pertanyaanya apakah di grub kalian tdk punya etika.? Biar waktu istirahat masih jg menelpon.! Baru sudah tw dia salah malah memaki balik apa bgtu cara pelayanan aplikasi ini.?",tanggapi cepat laporkan aplikasih pihak berwajib jam subuh pagi telpon terus alasan now watching bantu cairkan thr jadi pertanyaanya grub punya etika waktu istirahat menelpon tahu salah memaki balik cara pelayanan
Saya laporkan keOJK. Akun saya gak bisa login mulai dari awal bulan juli.selalu diblokir sudah ganti HP berkali2 tetap diblokir buat login. Sangat sangat mengecewakan dengan aplikasi OVO.uang saya yang jutaan gak bisa melakukan transaksi. Semoga secepatnya OJK menindak Aplikasi yang sudah meresahkan Nasabahnya yang uangnya tidak bisa diambil gara2 akun tidak bisa login selalu diblokir.yang melanggar undang2 konsumen,laporkan keojk akun login mulai awal bulan juli diblokir ganti handphone berkali tetap diblokir login mengecewakan uang jutaan melakukan transaksi semoga secepatnya ojk menindak meresahkan nasabahnya uangnya diambil gara akun login diblokir melanggar undang konsumen
Edit ulasan : ternyata ovo memang keren tadinya saya salah sangka karena transfer saya tidak masuk rekening tujuan ternyata responnya sangat cepat waktu saya ada masalahdan dalam tempo satu jam dana saya di kembalikan ke akun ovo saya. Nb : respon sangat cepat melalui chating di pusat bantuan yg tertera di aplikasi ovo. Sukses selalu buat ovo agar selalu menjadi yang terdepan .,edit ulasan ternyata keren salah sangka transfer masuk rekening tujuan ternyata responnya cepat waktu masalahdan tempo satu jam kembalikan akun nb respon cepat chating pusat bantuan tertera sukses menjadi terdepan
Saya sangat kecewa saya top up token listrik sudah 1x24 jam masih dalam proses terus dan saya chat di castamer servise tidak ada respon' dan kalau telpon biaya sangat mahal ke CS servise sampai saat ini tidak di proses keluhan saya,kecewa top up token listrik jam proses terus chat castamer servise respon telpon biaya mahal cs servise proses keluhan
Hai ovo bbrp hari lalu saya isi saldo ovo rencana mw simpan sementara sebelum mw buka rekening baru. Saya isi saldo lumayan bbrp juta tp tb2 ketika saya mw pindahkan dananya malah diminta security code berulang2 sampe puluhan x saya coba ga bisa. Saya sampe panik. Jangan sampai uang saya hilang. Tolong solusinya admin. Pdhal cm bbrp hari saja saya isi saldo langsung bermasalah. Jangan sampai ya saya berfikir uang saya mw dicuri sama sistem ovo. Tolong carikan solusinya,hai isi saldo rencana now watching simpan now watching rekening isi saldo lumayan juta tb now watching pindahkan dananya diminta security code berulang puluhan coba panik uang hilang solusinya admin isi saldo langsung bermasalah berpikir uang now watching dicuri sistem carikan solusinya
"Pelayanan nya sangat sangat buruk sekali pulsa saya 2x4 jam tak kunjung terkirim,Pelayanan ovo chat sangat buruk,masih belum ada pertanggung jawaban ,Pelayanan ovo sangat buruk!",pelayanan buruk pulsa jam kunjung terkirim pelayanan chat buruk pertanggung jawaban pelayanan buruk
"Dukungan Customer Service nya kurang, ada masalah tapi pihak ovo malah susah dihubungi. Padahal berkaitan sama data pribadi pengguna, & sudah berkali kali menghubunggi tapi tidak terkirim terus, ingin mengajukan penghapusan akun yg sudah diambil alih. 👎",dukungan customer service kurang masalah pihak susah dihubungi berkaitan data pribadi pengguna berkali kali menghubunggi terkirim terus mengajukan penghapusan akun diambil alih
"Awalnya saya sangat menyukai ovo karena lancar lancar saja, tapi sdh 1 bulan lebih ini untuk transfer ke bank selalu mengali kendala. Sudah melalui pusat bantuan selalu tidak ada hasil/solusi yg diberikan monoton",awalnya menyukai lancar lancar bulan untuk transfer bank mengali kendala pusat bantuan hasil solusi diberikan monoton
Pelayanan kurang oke...makin kesini makin gak jelas...beli token udah masuk besoknya masuk di masukan malah gagal..gak ada solusi sama sekali..melakukan transaksi jg selalu gagal,pelayanan kurang oke kesini jelas beli token masuk besoknya masuk masukan gagal solusi melakukan transaksi gagal
"sekarang topup udah biaya admin 2000 eh malah dipotong lg diaplikasinya 1000 jd harus ngisi lg, ngisi aja minim 20k ealah klo ga kepaksa ga make aplikasi ini lg dah dasar licik",topup biaya admin eh dipotong diaplikasinya jadi mengisi mengisi minim ealah kepaksa memakai dasar licik
"Kenapa biaya top up harus dipotong dari ovo cash sih, kenapa gak dari banknya aja Seharusnya dapat 10rb dari orang2 yg transfer ke ovo... Sekarang mah malah jadi dipotong di ovo cash kadang 1000 kadang 1500",biaya top up dipotong cash banknya ribu orang transfer mah jadi dipotong cash kadang kadang
Ini saya tiba tiba log out dari ovo padahal saya gak pernah log out. Terus saya login lgi tetapi gak bisa . Suruh masukan pin udh saya masukan dengan benar malah di suruh update google play service terus saya update tetapi tetep aja gak bisa login . Pdhl saldo saya 300 ribuan . Mohon ini gimna . Trimakasih,tiba tiba log out log out terus login suruh masukan pin udah masukan benar suruh update google play service terus update tetap login saldo ribuan gimana trimakasih
"Kalau mau sekedar buat aplikasi doang, noh mahasiswa akhir teknik informatika pun bisa, ini perusahaan tapi selalu error, udah tiap transaksi kena charge, mau apknya apaan sih? Ga jelas",sekedar doang noh mahasiswa akhir teknik informatika perusahaan error transaksi kena charge apknya jelas
"Sudah 3 tahun pakai, tapi sampai saat ini dana talangan Modal Karyawan tidak bisa di gunakan, katanya tunggu notifikasi. Mungkin setelah 5 tahun baru di berikan. Semoga saja kedepan akan lebih baik lagi. Maaf sementara Baru bisa memberikan Bintang 2🙏🙏🙏",tahun pakai talangan modal karyawan gunakan katanya tunggu notifikasi tahun berikan semoga kedepan baik maaf memberikan bintang
"Mau tutup akun aja ribet banget, minta data lah ini itulah udah dikasih proses nya lama. Eh pas udah bisa tutup akun . Nik ktp gabisa dipakai untuk upgrade di akun baru karena nik ktp nya masih kepakai di akunlama. Tolong dong saya cht di bantuan ovo nya proses nya juga lama. Mau ngirim apa2 harus upgrade sedangkan upgrade nya aja pakr ribet",tutup akun ribet banget meminta data dikasih proses eh pas tutup akun nik ktp tidak bisa dipakai untuk upgrade akun nik ktp kepakai akunlama cht bantuan proses mengirim upgrade upgrade pakr ribet
"Saya habis top up kode voucher mobile legends dari ovo, namun saat sudah ada kodenya.. Kodenya tidak dapat di gunakan, saya sudah meminta pusat bantuan untuk solusi namun tetap tidak ada solusi dan malah mengarahkan ke web lain padahal sudah jelas jelas ovo salah karena mengirim kode yang tidak sah, saat saya meminta refund atau ganti kode permintaan saya tidak dibalas, saya kecewa pelayanan yang buruk",habis top up kode voucher mobile legends kodenya kodenya gunakan meminta pusat bantuan untuk solusi tetap solusi mengarahkan web jelas jelas salah mengirim kode sah meminta refund ganti kode permintaan dibalas kecewa pelayanan buruk
Kok sulit sekali ya . Upgrade ke premier pada step selfi. Padahal tidak blur dan cahaya cukup . Tapi gagal terus. Semoga kedepan lebih baik,sulit upgrade premier step selfi blur cahaya cukup gagal terus semoga kedepan baik
"Ovo kurang bagus... Masa transaksi ada limit.. Jika para pedagang sudah terlanjur top up di ovo,,sementara ada limit transfer per bulan..terus saldo ovo mau buat apa..nunggu bulan depan...sementara para pedagang butuh perputaran uang...ini saldo nyangkut di ovo dan harus nunggu bulan depannya lagi....anehhhh",kurang bagus masa transaksi limit pedagang terlanjur top up limit transfer bulan terus saldo menunggu bulan pedagang butuh perputaran uang saldo nyangkut menunggu bulan depannya aneh
"Pas Login Selalu Muncul, "" Hmm.. maaf Internet kamu putus "" Padahal jaringan saya 4G dan 5G, Dan Bahkan Pake Wifi 100Mbps Tetep Aja Gak Bisa Login, Gmna Sih Ini...",pas login muncul hmm maaf internet putus jaringan pakai wifi mbps tetap login gimana
"Kenapa saya tidak bisa buka ovo? Padahal udah pakai finger lock sama sandi pun tetep gak bisa. Hari jumat 11 juni masih bisa loh. Ovo ini kenapa ya? Semua temenku juga gak bisa dibuka ""unknown error occured"". Kenapa ya????",pakai finger lock sandi tetap jumat juni loh temenku dibuka unknown error occured
"Sangat kecewa, dari hari jum'at sampai senin dana yang di transfer dari ovo ke rekening belom masuk, katanya dapet email dari ovo pengiriman berhasil ke rekening tujuan, pas saya cek lagi ke atm masih belom ada, jadi gimna ini.... haduh parah",kecewa jum at senin transfer rekening masuk katanya email pengiriman berhasil rekening tujuan pas cek atm jadi gimana aduh parah
"Tiap mau login perangkat baru harus lewat link.. Sedangkan hp saya simnya rusak.. Gimana cara ngatasinya.. Gak bisakah cuma lewat kode otp, biar nomor bisa di pasang di hp temen dulu",login perangkat lewat link handphone simnya rusak cara ngatasinya lewat kode otp nomor pasang handphone teman
"Saya punya ovo utk pencairan prakerja, tapi ga bisa d tf kebbank, setiap x mau pilih bank selalu kembali otomatis kemenu pilih bank terus, saya coba ganti akun lain juga sama, HP saya android 9, Terus saya coba login d android 7 malah bisa.",punya untuk pencairan prakerja tf kebbank pilih bank kembali otomatis kemenu pilih bank terus coba ganti akun handphone android terus coba login android
Saya bayar listrik pake ovo. Tapi kenapa tadi pagi ada SP dari PLN bahwa saya blm byr tagihan listrik.. terus saldo ovo saya kemana..?,bayar listrik pakai pagi pln bayar tagihan listrik terus saldo kemana
"Terimakasih ovo..sekarang jelek benar server nya, mau transfer aja susah benar, ini mlam terahir saya make ovo, langsung saya hapus aplikasi nya.. Jelek benar pelayanan nya",terimakasih jelek benar server transfer susah benar mlam terahir memakai langsung hapus jelek benar pelayanan
"Akun saya terblokir terus saya mau membuka blokirannya padahal langkah langkah nya sudah saya penuhi dari foto ktp dan no hp tetapi sampai sekarang ini juga belum bisa di buka tolong di bantu di percepat pembukaan akun ovo saya,kesel saya nunggunya padahal saya mau narik uang buat keperluan keluarga!!!!! Gak mau lagi deh saya nyimpen uang di akun ovo kalu sistem melayani customer nya lama sekali!!!!!",akun terblokir terus membuka blokirannya langkah langkah penuhi foto ktp no handphone bantu percepat pembukaan akun kesal nunggunya menarik uang keperluan keluarga deh menyimpan uang akun sistem melayani customer
"Di ovo ada notif transfer telah berhasil lalu di ovo cash nya sudah terpotong tapi saya cek ke rekening bank tujuan nya kok belum masuk? sudah dua hari ini loh belum masuk? kenapa ovo sekarang kayak gini tolong lah diperbaiki,soalnya uang nya penting itu please ovo",notif transfer berhasil cash terpotong cek rekening bank tujuan masuk dua loh masuk diperbaiki soalnya uang penting
Maaf saya kasih bintang 1 karena pelayanan nya sangat buruk masa saya beli pulsa 25 ribu di situ keterangan nya gagal tapi saldo sudah kepotong dan pulsa pun tidak masuk ke nomor hp saya🤦 Tolong di perbaiki lagi ya pelayanan nya dan saya minta saldo saya di kembalikan atau di ganti pulsa yang 25 ribu,maaf bintang pelayanan buruk masa beli pulsa ribu situ keterangan gagal saldo kepotong pulsa masuk nomor handphone perbaiki pelayanan meminta saldo kembalikan ganti pulsa ribu
"BENER BENER BIKIN JENGKEL SAYA MAU TF UANG SAYA GAK BISA KARENA SAYA MAU UPGRADE KE PREMIUM SUSAH UPDATE FOTO PADAHAL FOTO GAK BLUR SAMA SEKALI, TOLONG DONG YG BENER , SAYA GAMAU UANG SY TERTAHAN DIOVO",benar benar jengkel tf uang upgrade premium susah update foto foto blur benar gak mau uang tertahan diovo
"Ternyata skrg top up kena biaya 1500. Top up 100ribu masuknya 98.500. Diam diam nih ovo. Wkwk. Biasanya udah jrg pakai nih app, skrg ada biaya lagi. Auto gak dipakai lah.",ternyata top up kena biaya top up ribu masuknya diam diam wkwk jrg pakai app biaya auto dipakai
Saya dulu sudah punya akun cm dh lama gk aktif. Skrng mau buat akun baru masa gk bisa pake email yang sama? Bagaimana ini. Tolong di beri akses mendaftar dengan email yang sama. Krn klo akun lama no yg didaftar sudah tdk aktif lagi. Tolong segera d bantu🙏,punya akun deh gak aktif akun masa gak pakai email beri akses mendaftar email akun no didaftar aktif bantu
"Katanya 3 hati kerja, saya beli reksa dana di Syailendra udah semingguan lebih masih belum masuk aset saya. Tapi statusnya udah berhasil, gimana ini",katanya hati kerja beli reksa syailendra semingguan masuk aset statusnya berhasil
"Duh, ovo. Transaksi pulsa berhasil, nomor sudah betul, pulsa udah ke potong, tapi gak masuk. Pakai aplikasi niatnya buat bikin hidup simple lho, ini kok makin ribet. Mana cs nya juga normatif di jam-jam kerja. Kalah deh sama counter HP pinggir jalan.",aduh transaksi pulsa berhasil nomor betul pulsa potong masuk pakai niatnya hidup simple lho ribet cs normatif jam jam kerja kalah deh counter handphone pinggir jalan
Saya Investasi Di Reksa Dana OVO INVEST . Setelah Pembelian reksa Dana Berhasil Saldo Investasi / Unit Saya Kosong . Laporan Lewat Live Chat Suruh Nunggu Terus Hasilnya Nihil . Terhitung 1 minggu . OVO INVEST PAYAH,investasi reksa invest pembelian reksa berhasil saldo investasi unit kosong laporan lewat live chat suruh menunggu terus hasilnya nihil terhitung minggu invest payah
Jgn keseringan update mang Kouta kita gratis apa malah nanti ga ada yg mau pakai ovo loh...banyak yg keseringan update malah ga konek ke no hp yg dia pakai...cuma sekedar masukan aja iya gan...salam 1 aspal Kalo kasih jawaban jgn di copy paste kasih jawaban yg memuaskan pelanggan min jgn di copy paste aja biar pelanggan puas dgn jawaban nya dan ga kecewa,keseringan update kouta gratis pakai loh keseringan update konek no handphone pakai sekedar masukan juragan salam asli tetapi palsu jawaban copy paste jawaban memuaskan pelanggan min copy paste pelanggan puas jawaban kecewa
"Aplikasi apaan sih ini, ga ada penyelesaian yg solved. dari bulan april sampe skg menu transfer g bisa dipakai, klo ada BUG dibenerin lah ya mas mas IT nya. Uang mau saya tarik malah ga bisa. Hadeuh...",penyelesaian solved bulan april menu transfer dipakai bug dibenerin mas mas uang tarik aduh
"pihak OVO tolong di perbaiki lagi sistem nya, saya baru pertama kali mau mempergunakan OVO terus download sampai verifikasi data ok ok aja lancar, udah masukin KTP dan sebagainya pula, tpi saat sudah selesai saya mau masuk kembali ke aplikasi tsb pas masukin code security nya susah masuk . padahal sudah bener sama seperti saya masukan pas awal. itu kenapa ya ?? saya jdi was was karena sudah memverifikasi KTP saya tsb. Karena takut ada yg mempergunakan nya. Mohon Kerjasama nya 🙏",pihak perbaiki sistem pertama kali mempergunakan terus download verifikasi data ok ok lancar masukkan ktp selesai masuk kembali pas masukkan code security susah masuk benar masukan pas awal jadi was was memverifikasi ktp takut mempergunakan kerjasama
"saat saya ingin tranksanksi pulsa lewat ovo, saya tidak bisa.. karena kata pihak ovo ""Salah Pin"" padahal saya sudah sering menggunakan tranksanksi ovo dan tidak pernah lupa dengan pin saya, dan saya coba lagi untuk ke 2 kalinya, saya diminta untuk memasukkan no telpon lagi dan memasukkan pin, nah pas sudah saya masukkan pinnya katanya salah setelah saya mencoba lagi lagi dan lagi saya di blokir oleh ovo, tolong perbaiki masalah ini..",tranksanksi pulsa lewat kata pihak salah pin menggunakan tranksanksi lupa pin coba untuk kalinya diminta untuk memasukkan no telpon memasukkan pin pas masukkan pinnya katanya salah mencoba blokir perbaiki masalah
"Saya mau komentar mengenai Upgrade Premium. Saya sudah upload dengan sangat jelas, fotoin dengan sangat jelas namun proses tetap gak berhasil. Ini kenapa ya? Kok susah banget padahal foto ktp nya sudah sangat jelas dan bagus. Mohon dipermudah",komentar mengenai upgrade premium upload jelas memfoto jelas proses tetap berhasil susah banget foto ktp jelas bagus dipermudah
Ke. aku tak pernah mengecewakan hati yang terluka disakiti sebab terlalu banyak mengalah dan memohon maaf atas ketidaknyamanan sinyal yang didapat pelanggan untuk aktivasi paket,mengecewakan hati terluka disakiti mengalah memohon maaf atas ketidaknyamanan sinyal didapat pelanggan untuk aktivasi paket
"Baru download, pas lihat ulasan saya langsung down, untuk pertama kalinya saya melihat aplikasi rating bintangNya dari atas sampai pegel geser kebawah isiNya bintang satu semua, auto uninstall",download pas lihat ulasan langsung down untuk pertama kalinya melihat rating bintangnya atas pegel geser kebawah isinya bintang satu auto uninstall
Assalamualaikum Saya beri 5 bintang Saya pengguna ovo dan saya mengalami masalah; dan masalah saya adalah saya tidak bisa mengirimkan saldo saya ke ovo yang lain dan apk erorr tollong🙏🙏🙏 dari pihak ovo agar bisa ubdate ovonya lebih bagus lagi Terimah kasi,menjadi seseorang alamualaikum beri bintang pengguna mengalami masalah masalah mengirimkan saldo erorr tollong pihak ubdate ovonya bagus terimah
"Makin kesini makin parah pelayanannya, beli pulsa banyak pending nya, ini udah 1x 24 jam nunggu uda laporan lagi juga masih disuruh riwa riwi cek email lah. Duh, ribet. Apk sebelah sekali gagal otomatis refund tanpa harus komplain gono gini dulu. Sorry kurang memuaskan sekali.",kesini parah pelayanannya beli pulsa pending jam menunggu laporan disuruh riwa riwi cek email aduh ribet sebelah gagal otomatis refund komplain gono maaf kurang memuaskan
"BintNg 1 aja.. Reposmmya cs nya ga ada sama sekali.. Saldo gw di potong buat token, tokennya kaga ada.. Gw dah tunggu 24 jam lebih.. Ga da respon sama sekali cs nya.. Jelek tolol",bintng reposmmya cs saldo potong token tokennya tunggu jam respon cs jelek tolol
Saya pengen login selalu diblokir .padahal pin dan nomor telpon ada ditempat saya.beberapa kali ganti hape tetap diblokir. Kebalikan uang saya.jangan main makan uang saya. Saya sumpahin masuk neraka sudah mau ngambil gak uang saya,login diblokir pin nomor telpon ditempat kali ganti hape tetap diblokir kebalikan uang main makan uang sumpahin masuk neraka mengambil uang
"Jangan lihat aplikasi dari rating guys, lihatlah pelayanan, kemudahan dan kenyamanan user. OVO Tidak seperti app sebelah, rating tinggi tapi pelayanan mengecewakan. Thanks buat OVO sudah menjadi E-Wallet saya. Semoga kedepannya lebih baik.",lihat rating teman-teman lihatlah pelayanan kemudahan kenyamanan app sebelah rating tinggi pelayanan mengecewakan terima kasih menjadi wallet semoga kedepannya baik
"Mau upgrad susah,,, ambil poto KTP di bawah sinar matahari tetap ajah gak bisa 🥴,,,, brapa watt matahari tu sampai2 gak bisa terdeteksi poto ktp saya hadeuuuuu apl ni",upgrad susah ambil poto ktp bawah sinar matahari tetap watt matahari terdeteksi poto ktp hadeu apl
"gabisa transaksi,sudah hubungin cs disuruh nunggu udah ditunggu masih gabisa transaksi,sangat tidak rekomendasi",tidak bisa transaksi hubungin cs disuruh menunggu ditunggu tidak bisa transaksi rekomendasi
Assalamualaikum .. mau tanya .. kenapa abis update gak bisa buat TF?? .. padahaln saldo saya ada 600rbuan .. saya mau TF ke bang BRI tapi gak bisa .. ini gimna mohon dijawab,menjadi seseorang alamualaikum tanya habis update tf padahaln saldo rbuan tf mas bri gimana dijawab
Sekarang Ngeselin sekarang transfer dari m-banking adminnya ngurangin saldo ovo 1000 bukannya di ambil dari biaya admin seperti biasanya. Mau kasih bintang 1 ga tega udah lama pake ovo saya,mengesalkan transfer banking adminnya ngurangin saldo ambil biaya admin bintang tega pakai
"Ini gimna sihh jangan bikin kecewa deh , selama ini ngegunain aplikasi ini bukan hanya sekedar untuk transfer aja loh dan ovo saya sudah premium . TAPI KENAPA SAYA BELI PAKET DATA DARI MALAM KEMARIN PADA PUKUL 22:33 MALAM SAMPAI SAAT INI TGL 17 JULI 2021 TIDAK MASUK JUGA INI MEMANG KEJADIAN PERTAMA TAPI TOLONG LAHH INI LAGI SANGAT URGEN MIN . MAKASIH SAYA SANGAT KECEWA JIKA HARUS SAMPAI MENUNGGU BERHARI-HARI 🙏",gimana kecewa deh ngegunain sekedar untuk transfer loh premium beli paket data malam kemarin pukul malam tanggal juli masuk kejadian pertama urgen min terima kasih kecewa menunggu berhari
