text,pengaksesan,transaksi,akun,cs,performa
bintang isi pulsa bayar orderan berhasil pulsa masuk menunggu masuk masuk kecewa pulsa paket,0.0,1.0,0.0,0.0,0.0
dana kesininya lambat prosesnya beli pulsa paket data no smartfreen order prosesnya uang potong beli masuk status order proses membenahi aplikasinya,0.0,1.0,0.0,0.0,1.0
tanya verikasi wajah valid awal daftar premium selfi video wajah jawaban,0.0,0.0,1.0,0.0,0.0
kecewa pelayanan konsultasi kehabisan pulsa laporan menunggu bermenit ditambah dana care via whatsapp bot arahkan pelaporan itupun respon pelayanan konsultasi secara onlen optimalkan bualan,0.0,1.0,0.0,1.0,0.0
kali coba transfer bank saldo dana gagal terus coba uninstal download gagal terus jawaban dana penyebab whatsapp alam sumarno,0.0,1.0,0.0,1.0,0.0
halo mengalami masalah akun dana orang menggunakan akun sepengetahuan cara mengembalikan akun dana bantu,0.0,0.0,1.0,0.0,0.0
pihak dana dipercepat perbaiki akun dana masuk akun dana menghubungi customer servis terus pas hubungi sibuk tetus menghabiskan pulsa ribu diperbaiki cape mengadu kesana kesini uang didalam dana terbenam sia sia,0.0,1.0,1.0,0.0,0.0
bulan menarik saldo dana alasan keamanan pertama hubungi via email responnya akhix balasanya terus via call katanya ditinjau disuruh menunggu tanggal juli tanggal juli hasilnya melengkapi dbutuhkan mulai kirim detail transaksi dan lain-lain kirm video selfi beserta lapak usaha disuruh krim detail trnasaksi dan lain-lain kocak dichat whatsapp sibuk,0.0,1.0,0.0,1.0,0.0
jujur awal makek suka aplikasi suka banget kali pertama kalinya kecewa aplikasi mengisi pulsa gak masuk awal mengisi pulsa masuk cepat kali kecewa aplikasinya transaksi berhasil nyatanya gak pulsa masuk dm instagram dana id gak respon gak sebel coba,0.0,1.0,0.0,1.0,1.0
pagi min nyangkut kirim transfer uang kembali ya udah nyaman transaksi butuh duitnya pending gitu sinyal bagus bantuannya,0.0,1.0,0.0,0.0,0.0
komplain dibales komplain masalah akun terverifikasi ktp akun dibuka lupa berhasil bintang keatas,0.0,0.0,1.0,0.0,0.0
min tidak bisa masuk disuruh masuki nomor pin kode otp benar kembali disuruh masuki no cepat dibenerin min jadi rugi tidak bisa masuk dana,1.0,0.0,0.0,0.0,1.0
terbantu aplikasi dana top up saldo gopay ovo shopee pay kekurangannya kadang aplikasinya keluar kah jaringan,0.0,1.0,0.0,0.0,0.0
pertama coba kirim bilang jaringan bermasalah coba bilang akun terverifikasi suruh upgrabe sumpah kecewa banget,0.0,0.0,1.0,0.0,0.0
kirim uang sebesar ribu statusnya pending menunggu terus transaksi gagal saldonya kembalikan refund komplain kemana whatsapp email gak respon,0.0,1.0,0.0,1.0,0.0
hai kak mengirim saldo dana orang qr pakai qr langsung pilih jumlah hitam layarnya bantuannya kak,0.0,1.0,0.0,0.0,0.0
tanggal juni pukul beli data aplikasi dana pukul masuk saldo terpotong chat via whatsapp dibales kirim email hasil nelp jawab mesin sekalinya diangkat langsung dimatiin aplikasi pelayanan bagus customer servicenya,0.0,1.0,0.0,1.0,0.0
dana dompet digital aplikasi minggu tunggu tetap whatsapp email tetap kelanjutannya menunggu nunggunya responnya tanggap nyuruh menunggu terus,0.0,0.0,0.0,1.0,0.0
inves beli emas jadi takut lambat banget sinyal pakai aplikasi lancar,0.0,1.0,0.0,0.0,1.0
kena min beli pulsa keluarnya layar putih doang jaringan bagus banget,0.0,1.0,0.0,0.0,0.0
lumayan bagus sayang sulit merubah premium permudah premium cukup pakai nik ktp soalnya orang ktp kusam terima,0.0,0.0,1.0,0.0,0.0
download pikir menyimpan uang gede dana kendala cs lamban gak respon berhari disuruh whatsapp over email telepon gak respon parah balasannya hubungi hubungi gak direspon orang mah butuh pelayanan jelek,0.0,1.0,0.0,1.0,0.0
woi aplikasi login akun coba berkali kali tetap aja keluar terus menerus cobalah perbaiki konsumen merasa rugikan,1.0,0.0,1.0,0.0,0.0
suka banget aplikasi memudahkan ngelayanin pulang pergi endorse kekurangan aplikasi mengirim uang bank pakai dana premium kesusahan nge verifikasi punya ktp permudah untuk verifikasi dana premium ngeluh soalnya,0.0,1.0,1.0,0.0,0.0
awalnya percaya dana untuk kecewa tiba saldo dana hilang padahalm minta pas aplikasi dana utuh minta kmudian hilang melakukan transaksi apapun kembalikan saldo dana membutuhkannya,0.0,1.0,0.0,0.0,0.0
maaf edit ulasan memgucapkan terimakasih dana menjadi partmer terbaik transaksi keuangan tetap semangat teruslah berkembang untuk menjadi terbaik,0.0,1.0,0.0,0.0,0.0
aplikasi isi pulsa menu pulsanya blank putih terus minggu isi pulsa lewat dana munu terbuka kesal pengaduan lewat email respons dibales anehnya menyarankan instal ulang hapus chace melakukan nihil,0.0,1.0,0.0,1.0,0.0
pak bos tranfer dana gimana caranya giliran masuk dana premium susah banget,0.0,0.0,1.0,0.0,0.0
aplikasi gak tanggung jawab keluhan whatsapp penuh terus arahin email mencoba lapor lewat email bilangnya penanganan jam isu bohong jam informasi informasi penangannan tindak lanjuti terus terus an enakan pakai dana teman-teman perihal top up menggunakan aplikasi dana eror dana tanggung jawab ulasan responnya sampaikan keluhannya lewat email aneh,0.0,1.0,0.0,1.0,0.0
topup tanggal juli masuk hubungi lewat telepon bilang via whatsapp cepat maaf sibuk terus sekalinya menyambung via telepon pulsa habis hasil kebanyakan tanya customer service dikira duit kali suruh isi pulsa terus,0.0,1.0,0.0,1.0,1.0
untuk admin masa akun premium transfer padala mengikuti instruksi awal pas transfer tulisan akun terverifikasi silakan upgrade akun perbaiki,0.0,1.0,1.0,0.0,0.0
udah gila aplikasi duit ketahan aplikasi transfer uang bank alesan sistem sibuk sibuk aplikasi,0.0,1.0,0.0,0.0,0.0
benci apl melakukan penarikan saldo dana rekening situ surih upgrade isi data data meminta benar kirim datanya keterangannya gagal data sesuai data sesuai ktp data muncul aplikasi cekpun salah keterangannya data nik sesuai konyol,0.0,1.0,1.0,0.0,0.0
pakai aplikasi dana dibanding aplikasi sejenis dana termasuk lambat langsung kecewa sulit menampilkan daftar menu beranda butuh jaringan kali ya,0.0,0.0,0.0,0.0,1.0
update baik mengecewakan menu isi ulang pulsa bayar listrik tidak tahu kemana mengecewakan,0.0,1.0,0.0,0.0,0.0
mas bing bung dana udah dipakai menarik transfer untuk sistemnya diperbaiki secepatnya kasihan pemakainya keadaan urgen keuangan terima kasih jawaban tindakan,0.0,1.0,0.0,0.0,0.0
halo dana masuk aplikasi dana verifikasi berhasil akun dana kembali memasukkan nomor telepon verifikasi bantuannya,0.0,0.0,1.0,0.0,0.0
pengguna dana premium aktif tiba tiba masukan pin pin salah yakin ganti pin verifikasi ktp ganti pin tetap masuk solusinya trimakasih,1.0,0.0,1.0,0.0,0.0
upgrade premium tipe akun tertulis dana premium pas transfer tulisan maaf terverifikasi silakan upgrade akun,0.0,1.0,1.0,0.0,0.0
benarkah membantu gunakan baik lihat komentar kecewa pengunana verifikasi identitas gagal penasaran lihat komen kecewa jadi ragu pakai dana,0.0,0.0,1.0,0.0,0.0
aplikasi transfer saldo bank tulisannya terverifikasi upgrade premium tertera jelas profil diperbaiki,0.0,1.0,1.0,0.0,0.0
aplikasi tambah ribet masa masukkan pin salah terus dana tahu pin masa terus perbaikilah,1.0,0.0,0.0,0.0,0.0
lakukan log diminta kode otp kartu sim aktif menerima sms ganti no handphone no handphone terdaftar kartu prakerja pakai no handphone aplikasi dana meminta kode otp masukan no handphone pin tarik uang dana solusinya email ribet,1.0,1.0,0.0,1.0,0.0
terima dana membantu disaat isi ulang token listrik pas tengah malam hujan becek ojek pokoknya dana super mantap tap tap terbaik sukses dana terdepan mantap pool,0.0,1.0,0.0,0.0,0.0
jujur untuk pembayan listrik pdam pulsa dan lain-lain mudah menggunakan aplikasi nmn untuk trf topup wallet ovo shopee pay susah banget berhasil alasan akun terverifikasi akun terverivikasi mhon bantuannya,0.0,1.0,1.0,0.0,0.0
maaf terpaksa meninstal apl tagihan atas nama punya akun apl proses lapora ojk trimakasih,0.0,0.0,1.0,0.0,0.0
pihak dana scan qr code transfer upgrade butuh update kayaknya aplikasi rusak laporan gmail instagram watshap respon,0.0,1.0,1.0,1.0,0.0
awalnya pakai dana transaksinya lancar habis beli pulsa pulsanya masuk masuk hubungi cs respon respon bantuannya tindakan lanjut lebih baik copot aplikasinya rugi,0.0,1.0,0.0,1.0,0.0
heran top up masalah top up ya bilang nmer vailid maksud ya dibikin persulitt,0.0,1.0,0.0,0.0,0.0
heran akun terus meminta kode otf masuk sms nomer ganti sandi salah pakai tanggal lahir knapa meminta kode terus kecewa profesional mening usah aplikasi sgala ngerugiin orang,1.0,0.0,1.0,0.0,0.0
bagus sayangnya dibuat buru kepetingan mendadak berat loading untuk menu penting dibuat icon rumah tarik saldo menunggu loading berat,0.0,1.0,0.0,0.0,0.0
transfer rekening bank persulit masa pandemi orang butuh duit tahu mencari kerja susah perbaiki terimakasih,0.0,1.0,0.0,0.0,0.0
bintang aplikasinya sampah daftar akun premium tidak bisa verifikasi ulang katanya ktp dipakai terus melapor dana persyaratannya banget menarik doang tertawa ngomong-ngomong responnya slow hahahaha awalnya coba aplikasi bye bye dana,0.0,0.0,1.0,0.0,0.0
aplikasi dana berat banget handphone ram gb lag meminta ampun dana simple aplikasinya fitur tetap ringan ovo ovo aplikasi ringan dana dana ringan enak semenjak updet kualitas menurun,0.0,0.0,0.0,0.0,1.0
aplikasi rusak layak pakai mengecewakan terus uang masuk didalam situ menghubungi dana care sistem sibuk terus sibuk mencari mangsa unisntal pindah aplikasi sebelah,0.0,1.0,0.0,0.0,0.0
bintang tambah bagus aplikasi dana perbaiki aplikasi loding koneksi jarian buruk terus permudahi kecewa gunai aplikasi cepat loding masuk,0.0,0.0,0.0,0.0,1.0
maf memberikan bintang lima kendala aplkasi loading sistem proses pembayaran trnsfer cukup cepat kendala bintang peelu bintang,0.0,1.0,0.0,0.0,1.0
updatean ter akhir buruk transfer pas ketikan no rekenging tujuan langsung macet menggunakan handphone vivo ram perbaiki hapus pasang ulang aplikasinya tetap,0.0,1.0,0.0,0.0,0.0
uang kembalikan top up mobile banking bri sebesar rp saldo rekening berkurang saldo dana masuk lapor email balasan robot tanggungjawab,0.0,1.0,0.0,1.0,0.0
lumayan bagus saldi ku berkurang rp hilangnya gak melakukan transaksi min caranya saldo tetap aman terimakasih,0.0,1.0,0.0,0.0,0.0
kecewa barusan transfer akun dana akun transfer premium saldo udah kurang saldo kirim tambah udah telepon cs perkembangan chat via whatsapp antrian terus benar kecewa,0.0,1.0,1.0,1.0,0.0
ribet tarik saldo dana bisnis verifikasi wajah mudah pakai pin terpaksa bintang pakai pin kembali bintang gara verifikasi wajah saldo ketahan,1.0,1.0,1.0,0.0,0.0
parah verifikasi gagal terus katanya ktp ku dipakai pengajuan upgrade dipakai gagal verifikasi jadi transfer susah deh,0.0,1.0,1.0,0.0,0.0
banget katanya aplikasi keamanan bagus ternyata duit noh kecolongan termasuk duit hilang balikin duit woy pikir diam doang hujan duit begadang doang jahat banget app keluhan tidak ada respon,0.0,0.0,0.0,1.0,0.0
punya gratis transfer tetap kena biaya admin transfer bank isi shopeepay ovo pindah aplikasi sebelah,0.0,1.0,0.0,0.0,0.0
kak maaf loadingnya untuk spesifikasi handphone aplikasi berat langsung masuk sinyal enggak pernah drop banget menunggu nge bug spek handphone ram aplikasi dana termasuk loading lambat meminta untuk diperbaiki,0.0,0.0,0.0,0.0,1.0
gimana puluhan kali login update terus muncul berulang masukkan no handphone pin permainkan,1.0,0.0,0.0,0.0,0.0
download rencana gabung aplikasi dana mngecewakan keluar terus login langsung keluar aduh,1.0,0.0,0.0,0.0,0.0
developnya memberikan bintang upgrade sulit banget masukkan data tetap suruh masukkan lolos proses datanya suruh menunggu upgrade tetap upgrade benar sebenar datanya ribet banget ribet banget ambil duit alfamajuga jadi malas pakai dana pindah aplikasi kali terus laporin ojk ribet,0.0,0.0,1.0,0.0,0.0
tipu aplikasi dana beli pulsa data tanggal juli masuk saldo berkurang transaksi berhasil bantuan pihak aplikasi dana untuk mengembalikan saldo dana,0.0,1.0,0.0,0.0,0.0
dana anjjing pulsa masuk udah kepotong annjiing bangsaatt chat bantuan ig whats app twiter gmail tanggapannya annjiingg bangsat kali tindakannya anjjing kira mencari uang gampang babi,0.0,1.0,0.0,0.0,0.0
terimakasih atas respon cepatnya aplikasi normal kembali terimakasih maaf developer aplikasinya silakan instal teman teman cefat instal heh,0.0,0.0,0.0,1.0,0.0
cepat mudah saudara laki-laki satu kurang dana struk print printer blotot sedangkang masyarakat kampung mempunyai handphone menggunakan struk bukti transaksi,0.0,1.0,0.0,0.0,1.0
halo mendaftar akun akun premium mentransfer uang atm notifikasi masuk menyatakan akun terverifikasi bantuannya terima,0.0,1.0,1.0,0.0,0.0
kecewa banget top up tanggal dana masuk kali telepon cs kabarin email katanya email whatsapp nomor dana balas template otomatis bakal pakai aplikasi,0.0,1.0,0.0,1.0,0.0
aplikasi dana sungguh mantap transaksi hitungan detik verivikasi ktp ku gagal jadi menarik saldo aplikasi dana rekeningku,0.0,1.0,1.0,0.0,0.0
kali app lansung tiba keluar reset pin syaratnya memberikan foto pegang ktp meminta video hell oww admin teknologi untuk mempermudah kehidupan ternyata ribet berarti berguna,1.0,0.0,1.0,0.0,0.0
kecewa banget akun dana dibuka diperbarui akun premium disuruh hubungi custumer service jaringan sibuk terus buruk aplikasi merugikan saldo dipakai login,1.0,1.0,1.0,0.0,0.0
log akun dana muncul hubungi customer service pengguna jadi kurang bagus aplikasinya payah,0.0,0.0,1.0,0.0,0.0
kakak admin dana jujur puas memakai aplikasi dana tanggal juli melakukan transfer rekening bank bri uangnya masuk statusnya aplikasi dana berhasil kak,0.0,1.0,0.0,0.0,0.0
eh pihak dana tergila tahu memberikan solusi bantuan benar mah jelas setan balesan feedback terus udah meminta bantuan dm ig dibaca gmail alesannya jam tetap gak berhasil nge whatsapp admin banyak bicara alesan penuh setan rip dana baca lebih baik pindah jadi ovo gopay aplikasi money terpercaya,0.0,0.0,0.0,1.0,0.0
update tambah berat transaksi sepeti beli pulsa dan lain-lain menunggu benar,0.0,1.0,0.0,0.0,0.0
sumpah mengerti handphone oppo tetap aplikasi verifikasi nomor pin udah masuk langsung keluar pertanyaan salah coba berulang ulang kali tetap keluar menu beranda terus ulang verifikasi no handphone pin come on broo masukkan saldo aplikasi butuh respon ya,1.0,1.0,1.0,1.0,0.0
pakai dana belakangan aplikasinya bobrok ya transaksi menunya muncul muncul koneksi lancar handphone kentang tahun baik bobrok,0.0,1.0,0.0,0.0,0.0
pengalaman pakai dana urusan jadi mudah akun dana aplikasi dana bermasalah dana care jadi formalitas gunaanya informasi minggu masalah tindak lanjuti harinya follow up balasan email basi minggu guys hasil kerja dana care saran lebih baik perlu pakai aplikasi langsung mbanking,0.0,1.0,1.0,1.0,0.0
maksud bagus buruk awalnya susah untuk login verivikasi udah punya akun dana misalnya hapus dana coba login mudah jadi bintang semoga bermanfaat ulasannya,1.0,0.0,1.0,0.0,0.0
akhir akhir transaksi pln muncul system sibuk terus perbaikan mengingat jualan susah trx selebih dana oke banget tetap pertahan jadi terdepan,0.0,1.0,0.0,0.0,0.0
aja dipakai lihat transaksi ee dibuka ters meminta aktifin gps terus keluar payah gimana pakai,0.0,1.0,0.0,0.0,0.0
aplikasi berbahaya membekukan id dana sepihak merugikan akses saldo terisa lenyap cs menanggapi pengaduan download aplikasi saldo jutaan bekukan dana solusi berikan dana email tanggapan whatsapp tanggapan,0.0,1.0,0.0,1.0,0.0
maaf izin untuk system kemarin mudah cukup via sms aman kerna menyulitkan pengguna login terimakasih,1.0,0.0,0.0,0.0,0.0
aplikasi super lambat penanganan masalah cs berguna jam masalah terselesaikan topup lazada credit duitnya nyangkut duitnya bayar tagihan bayar sesuai tagihan awal plus tagihin dc lazada akulaku,0.0,1.0,0.0,1.0,1.0
trf tidak menarik jam subuh jam siang masuk untung dipakai transaksi besar komplain via whatsapp respon via emal tahu balas ngeri habis trf masuk uninstall bahaya bisnis pakai lambat,0.0,1.0,0.0,1.0,1.0
bertahun tahun pakai palikasi dana kali masalah trasfer bni tanggal setatus menunggu langsung langsung lapor via whatsapp kata laporan kanan proses parah pelayananya parah lapor via email balas proses jam nemu permasalah sulit tetangga menunggu trasferan suruh menunggu jam beber benar parah aplikasi dana,0.0,0.0,0.0,1.0,0.0
pas membeli paket data smrfen unlimitid bulan membeli paket data membeli paket data unli smfr habis stok saldo untuk membeli paket tlong perbaiki kak untuk aplikasi,0.0,1.0,0.0,0.0,0.0
kecewa dana bulan juni kemarin bayar listrik aplikasi dana tiba bulan juli putugas pln datang rumah bawa kertas tagihan bulan bayar lihat riwayat pembayan aplikasi kecewa,0.0,1.0,0.0,0.0,0.0
kali mendaftar vrefikasi pakai ktp gagal duit disana metransfer bank gagal vrefikasi data jelas tetap dibilang gagal cara menarik uang aplikasi smpah gmnaa,0.0,1.0,1.0,0.0,0.0
niat aplikasi login akun sms otp giliran meminta solusi beres suruh tungga tunggu meminta whatsapp customer care ngrespon niat menanggapi keluhan customer perlu aplikasi solutif,1.0,0.0,1.0,1.0,0.0
gimana ceritanya duit aplikasi aplikasi tidak bisa dibuka alesannya sistem sibuk menggunakan dana seminggu transaksi lewat dana mengirim duit terus solusinya uang disana,0.0,1.0,0.0,0.0,0.0
ngecewain banget banget aplikasi ambil uang suruh upgrade terus giliran upgrade ditolak terus sesuai pulsa masuk masuk whatsapp mengantri telepon matiin email no respon,0.0,1.0,1.0,1.0,0.0
aplikasi dana jelek gak accse mental gunakan semenjak versi masuk keaplikasinya gagal saldo gak ambil jadi hati hati saldo dana diambil gak akses untung saldonya ambil,0.0,1.0,0.0,0.0,0.0
gangguan susah dibuka lambat dan lain-lain balasannya silakan hubungi email bla bla kirim email bot jawab unistall kali update versi terbaru parah,0.0,0.0,0.0,1.0,1.0
kecewa dana kali coba untuk masuk akun dana kembali tampilan menu awal berulng kali terjadi masuk,0.0,0.0,1.0,0.0,0.0
dana minggu kacaw lambat banget jaringan bagus susah masuk kirim uang susah kacaw,0.0,1.0,0.0,0.0,1.0
sumpah apl bagus banget punya ku ter pin verif email menunggu butuh data lengkap untuk keamanan punya bagus,1.0,0.0,0.0,1.0,0.0
tf kepremium dibuat premium salah terus verifikasi ktp terus verifikasi dibilang jelas ktpnya jelas kali dibuat diperbaiki apknya masa uangku dana tidak bisa ditarik sayang kali,0.0,0.0,1.0,0.0,0.0
terbaik untuk aplikasi digital percaya pokok uang dana untuk pembyaran transfer,0.0,1.0,0.0,0.0,0.0
dana membantu kirim rekening bank pakai biaya top banget deh pakai dana,0.0,1.0,0.0,0.0,0.0
dana kemarin kemarin status premium suruh verifikasi kemarin ter verifikasi jadi dana premium dikembalikan premium soalnya upgred jaringannya sulit muter muter terus verifikasi,0.0,0.0,1.0,0.0,0.0
download punya akun dana pas masuk terus dimasuki pin tulisan sistem sibuk kira kira diperbaiki,1.0,0.0,1.0,0.0,0.0
woyy balikin sisa saldo semena mena mememotong saldo pengguna aplikasi dana dua kirim laporan via email chat jawab robot dasar kamprett,0.0,1.0,0.0,1.0,0.0
aplikasi dompet digital terburuk awalnya lancar transaksi eh besoknya transaksi gadapet kode otp coba memakai kode otp memakai pin cukup chat suppopun tidak ada solusi hadeuhh,1.0,1.0,0.0,0.0,0.0
keluhannya verifikasi susah foto ktp jelas suruh ulang terus gimana premium persulit pikir camera handphone sayang kurang jelas pinjam handphone kawan camera mash yolong perbaiki tidk membuat kecewa pindah hati eh aplikasi maksudnya,0.0,0.0,1.0,0.0,0.0
aplikasi jelek terkendala dana uang susah masuk verifikasi terus sistem sibuk diperbaiki pelanggan merasa puas nyaman,0.0,1.0,1.0,0.0,0.0
terima pihak dana mengembalikan saldo dana salah top up respon cs lumayan balas email sehari untuk kedepannya tingkatkan kualitas pelayanan konsumen,0.0,1.0,0.0,1.0,0.0
seminggu masuk mengikuti petunjuk mulai mengisi kode otp berkali verifikasi wajah suruh kedip mata tetap masuk orang bodoh nurutin,1.0,0.0,1.0,0.0,0.0
kesulitan menggunakan aplikasi dana upgrade premium tetap transfer bank notif layar akun upgrade mengaco jelas premium notifikasi berhasil upgrade cs servis kurang membantu lewat whatsapp benar repot,0.0,1.0,1.0,1.0,0.0
pengguna akun bb maseenger terhubung lewat dana sekian menggunakan dana transfer kena admin rp pindah aplikasi sebelah menawarkan bebas transfer,0.0,1.0,1.0,0.0,0.0
maaf bintang soalnya menghubungkan aplikasi tiktok gak memasukan pin benar tulisannya memiliki dana,1.0,0.0,0.0,0.0,0.0
ribet kesediaan kak lukman lengkapi data berikut untuk pengajuan upgrade dana premium secara manual nomor terdaftar dana nama lengkap sesuai ektp tempat tanggal lahir alamat email aktif capture notifikasi muncul gagal upgrade sisa saldo dana detail transaksi terakhir tanggal nama merchant nominal transaksi foto ektp video memegang ektp mengedipkan kedua mata detik foto kakak foto sim,0.0,1.0,1.0,1.0,0.0
upgrade premium pas log bsoknya gagal terus diminta verifikasi wajah berhasil terus ulang verifikasi wajah berhasil ulang verifikasi wajah berhasil kayak terus habis admin dana kalo bagus naikin bintangnya,0.0,0.0,1.0,0.0,0.0
aplikasi buruk mempermudah mempersulit orang transaksi mendesak memperumit melaporkan keluhan tinggal sebentar admin memutus respon jadi terbuang sia sia,0.0,1.0,0.0,1.0,0.0
sip dibatasi untuk pembelisn token ribu mencoba beli token makah terus kurang harian tindakan,0.0,1.0,0.0,0.0,0.0
tranfer kebank tarik biyaya dana padajal gunakan tarik biyaya wajar nerkali menggunakan untuk uang keluar masuk bantu,0.0,1.0,0.0,0.0,0.0
login suruh hubungin customer service terus giliran suruh laporan via email persyaratan ribet banget giliran suruh laporan via whatsapp antrian penuh melulu telepon cs ngabisin pulsa membantu,1.0,1.0,0.0,1.0,0.0
bintang login dana suka keluar masukkan no dana developer dana atasi masalah tambahkan bintangnya masalah terima,1.0,0.0,0.0,0.0,0.0
upgrade premium masa tahun jebot ktp masa dibilang salah angka orang plek ketiplek astaga email balasan menunggu viralin dikoar koarin penanganan,0.0,0.0,1.0,1.0,0.0
udah menunggu verifikasi konsumen menunggu barang transfer uangnya dananya verifikasi terus jadinya baranh dikirim,0.0,1.0,1.0,0.0,0.0
aplikasi dana terbuka update mencoba menghapus download kembali tapu verifikasi berhasil eh kembali awal disuruh masukan nomor telepon berulang ulang kali terus raisa folkow instagram ku kecewa,0.0,0.0,1.0,0.0,0.0
aplikasi keluar tuh pakai aplikasi uang update aplikasi keluar uang aplilasi dana develover kecewa banget,0.0,1.0,0.0,0.0,0.0
acount dana tf rekening dikatakan terverifikasi disuruh upgrade premium terverifikasi photo wajah email untuk versi app terupdate jadi salahnya dimana,0.0,0.0,1.0,1.0,0.0
membuat laporan lantaran akun dana punya bolak balik salah pin bolak balik ganti pin akun dana menghubungi cs tetap respown tolonglah masalah masalah rubah aplikasi jadi jelek mata pengguna,1.0,0.0,1.0,1.0,0.0
cara pertama masuk aplikasi dana pengguna bingung masuk nomer handphone keluar langsung pin untuk paham beritahu,1.0,0.0,0.0,0.0,0.0
hati hati nabung aplikasi cocok uang tarik habisin dana soalnya ngalamin niat nabung dana pas tarik saldo premium ok situ langsung verif hasilnya gagal terus oke politik keuntungan pihak aplikasi rugi pengguna hati hati pakai aplikasi sebelah rekomendasi,0.0,1.0,1.0,0.0,0.0
harap dana menjadi dompet digita top indonesia menabah fitur wallet untuk uang crypto bitcoin doge koin lainya kembamgkan untuk,0.0,1.0,0.0,0.0,0.0
alhamdullilahnya tahun menggunakan dana aman jadi mudah kirim uang kesemua kerabat hitungan detik langsung masuk terimakasih dana membuat kegiatan mudah,0.0,1.0,0.0,0.0,0.0
trimakasi dana atas kehadiran layanannya koreksi berdasarkan pengalaman autocrate pengsian no handphone topup pulza kosongkan otomatis isi no handphone trimakasih dana develop,0.0,1.0,0.0,0.0,0.0
develofer tanya daftar akun dana premium waktu mengikat nomor rekening nama bank untuk isi waktu menulis nomor rekening tertulis lengkapi nomor rekening nomor rekening isi cukup developer jawab pertanyaan,0.0,0.0,1.0,0.0,0.0
kecewa pelayanan dana care komplain diselesaikan mengajukan komplain email dana care jam tanggal juni disegerakan,0.0,0.0,0.0,1.0,0.0
hai dana transfer terkirim pelanggan proses terus tidak bisa kembalikan dana nyangkut dana jadi rugi besar orang kecewa berat duit yangkut dana rebu,0.0,1.0,0.0,0.0,0.0
gak jelas suka pakai aplikasi dana bagus jadi jelek susah login salah pin terus pin benar terus terkadang login susah berhenti logo doang,1.0,0.0,0.0,0.0,0.0
sumpah pertama kali pakai aplikasi dibuat kecewa isi ulang pulsa transfer uang error masuk laman terus diperbaiki membuat nyaman paranya sistem lancar,0.0,1.0,0.0,0.0,0.0
aplikasi responsif mengirim permintaan untuk mengubah nomor kontak whatsapp dikirim laporan email awalnya balas disuruh membalas waktu jam pesan email balas respon pihak dana keluhan proses menunggu balasan,0.0,0.0,0.0,1.0,0.0
menggunakan aplikasi dana lancar mudah terbantu belakangan berubah alangkah sebaiknya fokus perubahan menemukan solusinya cepat merasa jadi kurang suka menggunakan aplikasi dana,0.0,0.0,0.0,0.0,1.0
transaksi jam sukses pulsa komplan cs respon cepat kecewa tindak pembelian statusnya proses terus jam parah,0.0,1.0,0.0,1.0,1.0
bagus fiturnya saran untuk akses aplikasinya diberikan akses kuota aplikasi gratis all operator tiba tiba kuota habis akses dana transaksi beli kuota pulsa terimakasih semoga maju,0.0,1.0,0.0,0.0,0.0
admin developer aplikasi dana sesi masuk login masukkan pin akses masuk notifikasi sistem sibuk tolonglah nggak transaksi belanja onlen baca keluhan,1.0,1.0,0.0,0.0,0.0
full bintang soalnya update aneh pedahal jaringan bagus gak beli pulsa benerin secepat,0.0,1.0,0.0,0.0,0.0
halo kak kemarin download aplikasi respon ya kemarin daftar terkendala kode otp katanya dikirim via sms via whatsapp ditunggu jm kode otp nggak masuk coba kmbli hasilnya nihil bantuannya kak,1.0,0.0,0.0,1.0,0.0
aplikasi terpayah sistem erorr tf bank mengisi kelengkapan profil berulang statusnya lengkap jadi susah kirim aplikasi aneh kayak susah saldonya akun dana terus jadi pengguna menyesal banget kepaksa job fee pembayaran lewat dana sumpah menyesal banget aplikasi andelin sistemnya buruk,0.0,1.0,1.0,0.0,0.0
aplikasi dana tf tidak bisa tarik tunai tidak bisa diperbaiki punya saldo diambil jadi tidak bisa error terus adm benerin aplkasi dana dipakainya nyaman tf gagal gagal terus terusan jadi mah tidak bisa tarik tunai akun dana saldonya tranferin error terus aneh deh nyaman kecewa banget,0.0,1.0,1.0,0.0,0.0
aplikasi kemarin masuk klik aplikasi langsung keluar terus mindahin uang deh hapus aplikasi,0.0,1.0,0.0,0.0,0.0
ribet penarikan aplikasi meminta uang kirim uang masa saldo tarik bisanya meminta hehehe aneh wkwkwk kecewa upgrade premium loading terus untuk hapus no rekening transaksi terakhir hilangkan berhasil no rek hapus nyaman,0.0,1.0,1.0,0.0,0.0
tiba tiba log out coba log masukkan dibilang salah reset ulang masukkan no ktp pas masukkan sistem eror terus msak brmggu mggu alasan sistem eror terus install ulang tetap,0.0,0.0,1.0,0.0,0.0
kecewa banget gak masuk kemarin keterangan kalo verifikasi berhasil hasil eh taunnya keluar aplikasi gak jlas pengguna pas masuk kayak gitu kecewa,0.0,0.0,1.0,0.0,0.0
transfer saldo dana rekening pas konfirmasi maaf terverifikasi silakan upgrade akun udah upgrade premium,0.0,1.0,1.0,0.0,0.0
gagal transaksi saldo atm terpotong masuk saldo akun dana terus penanganan soal kendala untuk konfirmasi uang masuk dana kerja untuk proses pengembalian dana saldo atm refund kerja jadi total termasuk libur penanganan uang kembali ribet namanya doang digital,0.0,1.0,1.0,0.0,0.0
